block_iomad_company_admin|companycreated|Company created
block_iomad_company_admin|companycreatedok|Company was created successfully
block_iomad_company_admin|companydeletecheckfull|Are you absolutely sure you want to completely delete {$a} and its users ?
block_iomad_company_admin|companydeletelicensecheckfull|Are you absolutely sure you want to completely delete {$a}?
block_iomad_company_admin|companydeletecheckfullpreamble|<p>This will completely delete the company including all users, dedicated courses, licenses, stored reporting information, saved certificates and all other specific company information.</p><p><b>There is NO GOING BACK FROM THIS!</b></p><p>A handy checklist has been provided below which you have to agree to before the company is removed. On confirmation, a task will be created to delete the company. The company information may still be available until this task completes. You can suspend a company initially to prevent anyone from accessing before you start this process.</p>
block_iomad_company_admin|companydeletescheduled|Company deletion scheduled successfully.
block_iomad_company_admin|companydepartment|Company departments for 
block_iomad_company_admin|companydomains|List of company domains
block_iomad_company_admin|companydomains_help|This is the list of company email domains which will be used to auto assign users to this company through the local IOMAD signup plugin.
block_iomad_company_admin|company_edit_advanced_title|Editing User
block_iomad_company_admin|company_edit_users_title|Edit Users
block_iomad_company_admin|company_edit_companies_title|Edit Companies
block_iomad_company_admin|companyfilter|Filter results
block_iomad_company_admin|companyframeworks|Assign frameworks to company
block_iomad_company_admin|company_frameworks_for|Company competency frameworks for '{$a}'
block_iomad_company_admin|companygroups|Groups for 
block_iomad_company_admin|companyhostname|Webserver hostname
block_iomad_company_admin|companyhostname_help|If this is defined and the user accesses the site using this hostname they will be redirected to login page branded for this company.
block_iomad_company_admin|companyhostnametaken|Hostname is already used for another company ({$a})
block_iomad_company_admin|companymaxusers|Maximum active users
block_iomad_company_admin|companymaxusers_help|This sets the maximum number of active users allowed for this company.
block_iomad_company_admin|companyreportsdeletewarning|I confirm that it is OK to delete all of the stored company reporting information from the system. Where required I have downloaded a copy of all of the completion reports.
block_iomad_company_admin|companysuspendafter|Suspend after
block_iomad_company_admin|companysuspendafter_help|If there is a contract end date for the company, the company and all if its users will be suspended after this timeframe.  The company can be unsuspended but the contract end date will need to be updated first to prevent it from being suspended again.
block_iomad_company_admin|companyterminateafter|Terminate after
block_iomad_company_admin|companyterminateafter_help|If there is a contract end date for the company, the company and all if its users will be suspended after this timeframe.  If the Terminate after value is then set, then the company will be terminated, with all licenses cleared down along with all current course enolments and interations.
block_iomad_company_admin|companyuserdeleted|Company user deleted
block_iomad_company_admin|companyusersdeletewarning|I confirm that it is OK to delete all of the company users from the system. Where required I have taken a backup of users by downloading them from the IOMAD dashboard.
block_iomad_company_admin|companyusersuspended|Company user suspended
block_iomad_company_admin|companyuserunsuspended|Company user un-suspended
block_iomad_company_admin|companydepartmentsdeletewarning|I confirm that it is OK to delete all of the company departments from the system. Where required I have exported the company departments from the IOMAD dashboard.
block_iomad_company_admin|company_usesmtpsettings|Use company specific email configuration
block_iomad_company_admin|companyvalidto|Contract end date
block_iomad_company_admin|companyvalidto_help|This is the date after which all of the companies users will be suspended along with the company itself.  If there is a value for the "Terminate after" field, then all of the company licenses and allof its active user course enrolments and interactions will removed. All reporting information is still kept.
block_iomad_company_admin|compfromraw|Start date
block_iomad_company_admin|comptoraw|End date
block_iomad_company_admin|couldnotdeletecourse|Course could not be deleted
block_iomad_company_admin|couldnotremovecoursefromcompany|Course could not be removed from the company
block_iomad_company_admin|currcompanyframeworks|Assigned frameworks
block_iomad_company_admin|currcompanyframeworksmatching|Assigned frameworks matching'{$a}'
block_iomad_company_admin|companyfavicon|Company favicon
block_iomad_company_admin|companyfavicon_desc|The favicon for the <i>currently selected</i> company is displayed next to the page title in the browser tab. A Moodle favicon is displayed if a custom favicon is not provided for either the company or the site.
block_iomad_company_admin|companylicensecreated|Company license created
block_iomad_company_admin|companylicensedeleted|Company license deleted
block_iomad_company_admin|companylicenseupdated|Company license updated
block_iomad_company_admin|company_license_list_title|Company Licenses for {$a}
block_iomad_company_admin|company_license_users_for|Manage user license allocations for {$a}
block_iomad_company_admin|company_license_users_title|Manage user license allocations
block_iomad_company_admin|company_list_title|Company Overview
block_iomad_company_admin|companylogo|Company logo
block_iomad_company_admin|companylogo_desc|A full logo to be used as decoration for the <i>currently selected</i> company by some themes (such as core and IOMAD themes). This image can be quite high resolution because it will be scaled down for use (and cached for performance). Logos that are wider than they are high usually give better results.
block_iomad_company_admin|companylogocompact|Company compact logo
block_iomad_company_admin|companylogocompact_desc|A compact version of the same logo for the <i>currently selected</i> company, such as an emblem, shield or icon. The image should be clear even at small sizes
block_iomad_company_admin|companymanagement|Companies
block_iomad_company_admin|company_manager_form_title|Assign department users/managers
block_iomad_company_admin|companymanager|Company manager
block_iomad_company_admin|companymanagers|Company managers
block_iomad_company_admin|company_managers_for|Company managers for '{$a}'
block_iomad_company_admin|company_managers|Managers
block_iomad_company_admin|companymanagersmatching|Company managers matching '{$a}'
block_iomad_company_admin|companyname|Fullname
block_iomad_company_admin|companynamefilter|Company name contains
block_iomad_company_admin|companynametaken|Fullname is already used for another company ({$a})
block_iomad_company_admin|companyoverview|Company overview
block_iomad_company_admin|companyprofilefields| Company additional profile fields
block_iomad_company_admin|companyprofileshortname|Shortname (must be unique)
block_iomad_company_admin|companyreporters|Company reporters
block_iomad_company_admin|companysavedok|Company details saved successfully
block_iomad_company_admin|companyadvancedsearchfields|Company advanced search fields
block_iomad_company_admin|companysearchfields|Company search fields
block_iomad_company_admin|companyshortname|Shortname
block_iomad_company_admin|companyshortnametaken|Shortname is already used for another company ({$a})
block_iomad_company_admin|company_showgrade|Display course grade on company certificate
block_iomad_company_admin|company_showgrade_help|If you are using the company certificate type then unchecking this will remove any text for the user's grade for this company
block_iomad_company_admin|companysuspended|Company suspended
block_iomad_company_admin|company_templates_for|Company learning plan templates for {$a}
block_iomad_company_admin|companyterminated|Company terminated
block_iomad_company_admin|companytemplates|Assign learning plan templates to company
block_iomad_company_admin|companyupdated|Company updated
block_iomad_company_admin|companyunsuspended|Company un-suspended
block_iomad_company_admin|company_uselogo|Display logo on company certificate
block_iomad_company_admin|company_uselogo_help|If you are using the company certificate type then unchecking this will remove any certificate seal image for this company
block_iomad_company_admin|company_usesignature|Display signature on company certificate
block_iomad_company_admin|company_usesignature_help|If you are using the company certificate type then unchecking this will remove any certificate signature image for this company
block_iomad_company_admin|company_useborder|Display border on company certificate
block_iomad_company_admin|company_useborder_help|If you are using the company certificate type then unchecking this will remove any certificate border image for this company
block_iomad_company_admin|company_usewatermark|Display watermark on company certificate
block_iomad_company_admin|company_usewatermark_help|If you are using the company certificate type then unchecking this will remove any certificate watermark image for this company
block_iomad_company_admin|currcompanytemplates|Assigned templates
block_iomad_company_admin|currcompanytemplatesmatching|Assigned templates matching '{$a}'
block_iomad_company_admin|currentcompany|Your company is '{$a}'
block_iomad_company_admin|companyadvanced|Advanced company settings
block_iomad_company_admin|company_competency_framework_form_title|Manage company competency frameworks
block_iomad_company_admin|company_competency_template_form_title|Manage company learning plan templates
block_iomad_company_admin|companyimportfromfile|Upload companies from file
block_iomad_company_admin|companyuser|Company user ({$a})
block_iomad_company_admin|companyuserassigned|Company user assigned
block_iomad_company_admin|company_user_form_title|Assign users to company
block_iomad_company_admin|companyusers|Company users
block_iomad_company_admin|company_users_course_title|Manage user enrolments
block_iomad_company_admin|company_users_for|Company users for '{$a}'
block_iomad_company_admin|companyusersmatching|Company users matching '{$a}'
block_iomad_company_admin|company_users|Users
block_iomad_company_admin|companyuserunassigned|Company user unassigned
block_iomad_company_admin|competencymanagement|Competencies
block_iomad_company_admin|completion_course_supervisor_subject|Notice: Course {$a->fullname} has been completed
block_iomad_company_admin|completion_warn_supervisor_subject|Notice: Course {$a->fullname} has not been completed
block_iomad_company_admin|completion_warn_supervisor_body|{$a->firstname} {$a->lastname} has not completed their training in course {$a->fullname} within the normal timeframe
block_iomad_company_admin|completion_expiry_warn_supervisor_subject|Notice: Course {$a->fullname} training expiry
block_iomad_company_admin|completion_expiry_warn_supervisor_body|The training for {$a->firstname} {$a->lastname} in course {$a->fullname} will expiry shortly.  Please arrange for them to retake this training if appropriate.
block_iomad_company_admin|completionemails|Completion emails
block_iomad_company_admin|coursecreatedok|Course was created successfully
block_iomad_company_admin|courseislicensedrequired|Required for a licensed course
block_iomad_company_admin|coursemanagement|Courses
block_iomad_company_admin|coursenamesearch|Search by course name
block_iomad_company_admin|coursegroup|Course group for 
block_iomad_company_admin|courses|Available Courses
block_iomad_company_admin|coursesmatching|Courses matching '{$a}'
block_iomad_company_admin|courseusers|Course Users
block_iomad_company_admin|createandvisitcourse|Create and go to course
block_iomad_company_admin|createcompany|Create company
block_iomad_company_admin|createcourse|Create course
block_iomad_company_admin|createcourse_title|Create a course
block_iomad_company_admin|created|User created
block_iomad_company_admin|createdepartment|Create department
block_iomad_company_admin|createdepartment_title|Manage departments
block_iomad_company_admin|createlicense|Create license
block_iomad_company_admin|creategroup|Create group
block_iomad_company_admin|createnewcompany|Create a new company
block_iomad_company_admin|createchildcompany|Create child company
block_iomad_company_admin|createuser|Create user
block_iomad_company_admin|createuseragain|Submit and create another user
block_iomad_company_admin|createuserandback|Submit and back to dashboard
block_iomad_company_admin|createuserforcompany|Select
block_iomad_company_admin|css_color_format|Colour should be in CSS colour format, #xxx or #xxxxxx where x can be A-F or 0-9
block_iomad_company_admin|curlicensecourses|Current license courses
block_iomad_company_admin|curlicensecoursesmatching|Current license courses matching '{$a}'
block_iomad_company_admin|currentgroupusers|Current group users
block_iomad_company_admin|currentgroupusersmatching|Current group users matching '{$a}'
block_iomad_company_admin|currentlyenrolledusers|Enrolled students
block_iomad_company_admin|currentlyenrolledusersmatching|Total enrolments matching '{$a}'
block_iomad_company_admin|curusersmatching|Users matching '{$a}'
block_iomad_company_admin|curusers|Users
block_iomad_company_admin|customcss|Custom company CSS
block_iomad_company_admin|customdashboard|Custom dashboard page
block_iomad_company_admin|dashboard|IOMAD dashboard
block_iomad_company_admin|deletingcompany|Deleting ({$a})
block_iomad_company_admin|departmentprofileid|Department profile field
block_iomad_company_admin|departmentprofileid_help|if you have set up self authentication and you have a menu profile field which users can use on this form and there is a matching company department, then you can use this to allow users to be automatically assigned to that department.
block_iomad_company_admin|custom1|Custom 1
block_iomad_company_admin|custom2|Custom 2
block_iomad_company_admin|custom3|Custom 3
block_iomad_company_admin|datefilter|Filter by date
block_iomad_company_admin|defaultrows|Default rows
block_iomad_company_admin|deleteanddestroycoursesfull|Are you sure you want to delete course {$a}? Clicking continue will remove all current user enrolments, any license allocations and the course from the company. If you click destroy, it will also remove all of the user reords from the all reports. <b>There is no recovery from this without backup</b>
block_iomad_company_admin|deletecertificates|OK to delete company certificates
block_iomad_company_admin|deletecourses|OK to delete company courses
block_iomad_company_admin|deletecoursesfull|Are you sure you want to delete course {$a}? Clicking continue will remove all current user enrolments, any license allocations and the course from the company. <b>There is no recovery from this without backup</b>
block_iomad_company_admin|deletecheckfull|Do you really want to delete this user
block_iomad_company_admin|deletecompany|Delete company
block_iomad_company_admin|deletecourse_successful|Course was deleted successfully
block_iomad_company_admin|deletedepartment|Delete departments
block_iomad_company_admin|deletedepartments|OK to delete departments
block_iomad_company_admin|deleteparent|OK to delete parent company
block_iomad_company_admin|deletereports|OK to delete company reports
block_iomad_company_admin|deletedtrackentry|Report record entry {$a} has been <b>permanently removed</b>
block_iomad_company_admin|deletegroup|Delete group
block_iomad_company_admin|deletelicense|Delete license
block_iomad_company_admin|deleteroletemplate|Delete role template
block_iomad_company_admin|deleteroletemplatefull|Are you sure you want to remove this role template?  This does not remove any restrictions from companies, it simply removes this template as an option which can be applied.
block_iomad_company_admin|deleteuser|Delete user -
block_iomad_company_admin|deleteusers|OK to delete all users
block_iomad_company_admin|department|Department
block_iomad_company_admin|departmentwithname|Department: {$a->name}
block_iomad_company_admin|department_help|Select which department you are wanting to manage.
block_iomad_company_admin|departmentadduserhelp|Add the selected users to this department.
block_iomad_company_admin|departmentcreatedok|Department successfully created
block_iomad_company_admin|departmentimport|Import department
block_iomad_company_admin|departmentnameinuse|This department shortnme is already in use
block_iomad_company_admin|deletedepartmentcheckfull|Are you absolutely sure you want to delete department {$a} and all of it's sub-departments?  This will not delete the default company department
block_iomad_company_admin|departmentmanager|Department training manager
block_iomad_company_admin|departmentmanagers|Department training managers
block_iomad_company_admin|departmentmanagersmatching|Department training managers matching '{$a}'
block_iomad_company_admin|departmentmoveuserhelp|Move the selected users to this department and remove them from all others.
block_iomad_company_admin|departmentnoselect|<h3>***No department selected***</h3>
block_iomad_company_admin|departmentremoveuserhelp|Remove the selected users from this department.
block_iomad_company_admin|departmentupdatedok|Department successfully updated
block_iomad_company_admin|departmentusersmatching|Users in this department matching '{$a}'
block_iomad_company_admin|departmentusers|Users in this department
block_iomad_company_admin|designatedcompany|Designated company
block_iomad_company_admin|disableecommerce|Disable shop access
block_iomad_company_admin|destroy|Destroy
block_iomad_company_admin|downloadcertificates|Download certificates
block_iomad_company_admin|duplicatecompany|Duplicate company record {$a}
block_iomad_company_admin|downloadusers|Download to file
block_iomad_company_admin|ecommerce|ecommerce
block_iomad_company_admin|ecommerce_help|ecommerce help text  
block_iomad_company_admin|ecommerceenabled|Enable shop access
block_iomad_company_admin|editacompany|Edit a company
block_iomad_company_admin|editcompany|Edit company
block_iomad_company_admin|edit_companies_title|IOMAD company settings
block_iomad_company_admin|editdepartment|Manage departments
block_iomad_company_admin|editdepartments|Edit department
block_iomad_company_admin|editgroup|Edit group
block_iomad_company_admin|edit_licenses|Edit license
block_iomad_company_admin|edit_licenses_title|Edit license
block_iomad_company_admin|editroletemplate|Edit role template
block_iomad_company_admin|edituser|Edit users
block_iomad_company_admin|educator|Course educator
block_iomad_company_admin|educator_help|Course educators get teacher type roles within company courses.
block_iomad_company_admin|educatorreusable|Course educator - reusable
block_iomad_company_admin|emailfromraw|Email sent from
block_iomad_company_admin|emailpasswordstask|Email out passwords for newly created IOMAD users
block_iomad_company_admin|emailprofileid|External supervisor email field
block_iomad_company_admin|emailprofileid_help|Choose the profile field which will contain the email address of a user's manager who does not have an account on the system.
block_iomad_company_admin|emailtoraw|Email sent to
block_iomad_company_admin|edit_users_title|Edit Users
block_iomad_company_admin|enableecommerce|Allowed to access shop?
block_iomad_company_admin|enrolcourse|Self Enrolled Course
block_iomad_company_admin|enrolcourse_help|This defines how a user will gain access to the course.
block_iomad_company_admin|enrolcoursetype|Course enrolment type
block_iomad_company_admin|enrolled|Users are enrolled onto course by a manager
block_iomad_company_admin|erroredusers|<h2>These users were not added</h2>
block_iomad_company_admin|erroredcompanies|<h2>These companies were not added</h2>
block_iomad_company_admin|expireafter|Enrolment expires after (days)
block_iomad_company_admin|expireafter_help|This is the value in days after which the users enrolment is removed once they have completed the course.  If this is set to 0, then the user will not be unenrolled (unless you have set the valid length value which will be used instead).  For licensed courses, the user is removed from the course after whichever is earliest, time after completion or license enrolment length.
block_iomad_company_admin|exportdepartment|Export department structure
block_iomad_company_admin|filtercompany|Filter company/courses
block_iomad_company_admin|firstcompany|You must create at least one company before you can use IOMAD
block_iomad_company_admin|hascompany|Assigned to company
block_iomad_company_admin|hasgrade|Display course grade
block_iomad_company_admin|hasgrade_help|If this is set to "No" then the course grade will not display in any of the reports for this course.  If there are multiple courses with mixed values then this column will display with a value of "N/A".
block_iomad_company_admin|hideexpiredlicenses|Hide expired licenses
block_iomad_company_admin|hidevalidcourses|Remove expired course results
block_iomad_company_admin|hidepercentageusers|Totals in course
block_iomad_company_admin|importcompanies|Import companies
block_iomad_company_admin|importdepartment|Import department structure
block_iomad_company_admin|inherit|Inherit
block_iomad_company_admin|invaliddepartment|Invalid department
block_iomad_company_admin|invaliddepartmentjson|The file imported does not match the company structure.
block_iomad_company_admin|invalidlicense|The selected license is invalid.
block_iomad_company_admin|invalidlicensename|The license name is not valid.  Please use numbers, letters and - or _ only.
block_iomad_company_admin|invalidnumber|Invalid number
block_iomad_company_admin|invalidparent|Invalid parent company
block_iomad_company_admin|invaliduser|Invalid user
block_iomad_company_admin|invalidstartdate|The license start date is not valid
block_iomad_company_admin|invalidshortnameerror|The short name can only contain alphanumeric characters (both uppercase and lowercase) and underscores (_).
block_iomad_company_admin|iomadcapabilities_boiler|Please be aware that the capabilities for the IOMAD system are fairly complex and disabling one of these may not completely take away the capability from the role you are editing.  You are advised to <b>test</b> any role changes you make to ensure that they work as you expect.
block_iomad_company_admin|iomaddashboard|IOMAD dashboard
block_iomad_company_admin|iomad_company_admin:addinstance|Add a new IOMAD company admin block
block_iomad_company_admin|iomad_company_admin:assign_groups|Assign users to company groups
block_iomad_company_admin|iomad_company_admin:assign_company_manager|Assign a company manager
block_iomad_company_admin|iomad_company_admin:assign_company_reporter|Assign a company reporter
block_iomad_company_admin|iomad_company_admin:assign_department_manager|Assign a department manager
block_iomad_company_admin|iomad_company_admin:assign_educator|Assign a course educator
block_iomad_company_admin|iomad_company_admin:allcompany_user_profiles|Manage all user profiles for all companies
block_iomad_company_admin|iomad_company_admin:allocate_licenses|Allocate licenses to users
block_iomad_company_admin|iomad_company_admin:block|Block iomad_company_admin
block_iomad_company_admin|iomad_company_admin:classrooms|Access teaching location menus
block_iomad_company_admin|iomad_company_admin:classrooms_add|Add teaching locations
block_iomad_company_admin|iomad_company_admin:classrooms_delete|Remove teaching locations
block_iomad_company_admin|iomad_company_admin:classrooms_edit|Edit teaching locations
block_iomad_company_admin|iomad_company_admin:company_add|Add a company
block_iomad_company_admin|iomad_company_admin:company_add_child|Add a child company
block_iomad_company_admin|iomad_company_admin:canviewchildren|Can view child companies of current company
block_iomad_company_admin|iomad_company_admin:company_course|Add a course to a company
block_iomad_company_admin|iomad_company_admin:company_course_unenrol|Add/remove a course with existing enrolments
block_iomad_company_admin|iomad_company_admin:company_course_users|Enrol/unenrol users on company courses
block_iomad_company_admin|iomad_company_admin:company_delete|Delete a company
block_iomad_company_admin|iomad_company_admin:company_edit|Edit a company
block_iomad_company_admin|iomad_company_admin:company_edit_appearance|Edit the company appearance
block_iomad_company_admin|iomad_company_admin:company_edit_certificateinfo|Edit the company certificate options
block_iomad_company_admin|iomad_company_admin:company_edit_restricted|Edit the restricted company settings
block_iomad_company_admin|iomad_company_admin:company_edit_smtp|Edit the company outgoing email settings
block_iomad_company_admin|iomad_company_admin:company_framework|Assign competency frameworks to a company
block_iomad_company_admin|iomad_company_admin:company_manager|Company manager form
block_iomad_company_admin|iomad_company_admin:companymanagement_view|View company management tab
block_iomad_company_admin|iomad_company_admin:company_template|Assign learning plan templates to a company
block_iomad_company_admin|iomad_company_admin:company_user|Company user form
block_iomad_company_admin|iomad_company_admin:company_user_profiles|Manage all user profiles for company
block_iomad_company_admin|iomad_company_admin:company_view_all|View all companies
block_iomad_company_admin|iomad_company_admin:company_view|View list of companies
block_iomad_company_admin|iomad_company_admin:companyadvancedsettings|Edit advance company options for authetication and admin tools
block_iomad_company_admin|iomad_company_admin:competencymanagement_view|View competency management tab in dashboard
block_iomad_company_admin|iomad_company_admin:competencyview|View competencies from dashboard
block_iomad_company_admin|iomad_company_admin:configiomadoidc|Configure IOMAD OIDC settings
block_iomad_company_admin|iomad_company_admin:configiomadoidcsync|Configure IOMAD OIDC sync settings
block_iomad_company_admin|iomad_company_admin:configmfa|Configure company MFA settings
block_iomad_company_admin|iomad_company_admin:configpolicies|Configure company policy settings
block_iomad_company_admin|iomad_company_admin:configiomadsaml2|Configure IOMAD SAML2 settings
block_iomad_company_admin|iomad_company_admin:createcourse|Create a course
block_iomad_company_admin|iomad_company_admin:coursemanagement_view|View the course management tab
block_iomad_company_admin|iomad_company_admin:delegatecourse|Control if courses are editible by companies
block_iomad_company_admin|iomad_company_admin:downloadcertificates|Bulk download stored certificates
block_iomad_company_admin|iomad_company_admin:downloadmycertificates|Bulk download own stored certificates
block_iomad_company_admin|iomad_company_admin:edit_all_departments|Edit all company departments
block_iomad_company_admin|iomad_company_admin:editallusers|Edit users in every company
block_iomad_company_admin|iomad_company_admin:edit_departments|Edit own company departments
block_iomad_company_admin|iomad_company_admin:edit_groups|Edit company course groups
block_iomad_company_admin|iomad_company_admin:edit_licenses|Edit company licenses
block_iomad_company_admin|iomad_company_admin:edit_my_licenses|Edit my company licenses
block_iomad_company_admin|iomad_company_admin:editmanagers|Edit company managers in own company
block_iomad_company_admin|iomad_company_admin:editpubliclocation|Change if a teaching location is open to all companies
block_iomad_company_admin|iomad_company_admin:editusers|Edit users in own company
block_iomad_company_admin|iomad_company_admin:edituserpassword|Resend password details to users in own company
block_iomad_company_admin|iomad_company_admin:export_departments|Export company departments to a file
block_iomad_company_admin|iomad_company_admin:deleteuser|Delete users in own company
block_iomad_company_admin|iomad_company_admin:suspenduser|Suspend users in own company
block_iomad_company_admin|iomad_company_admin:company_license_users|Modify user license allocations
block_iomad_company_admin|iomad_company_admin:import_departments|Import company departments from a file
block_iomad_company_admin|iomad_company_admin:licensemanagement_view|View the license management tab
block_iomad_company_admin|iomad_company_admin:deleteallcourses|Delete any course
block_iomad_company_admin|iomad_company_admin:deletecourses|Delete a non-shared company course
block_iomad_company_admin|iomad_company_admin:destroycourses|Delete a non-shared company course and remove all held user data for it.
block_iomad_company_admin|iomad_company_admin:manageallcourses|Manage IOMAD course settings for all companies and courses
block_iomad_company_admin|iomad_company_admin:managecourses|Manage IOMAD course settings
block_iomad_company_admin|iomad_company_admin:viewcourses|View company courses
block_iomad_company_admin|iomad_company_admin:viewallsharedcourses|View all closed shared courses not just parent company ones
block_iomad_company_admin|iomad_company_admin:manageframeworks|Manage IOMAD competency framework settings
block_iomad_company_admin|iomad_company_admin:managetemplates|Manage IOMAD learning plan template settings
block_iomad_company_admin|iomad_company_admin:myaddinstance|Add a new IOMAD company admin block to the users dashboard
block_iomad_company_admin|iomad_company_admin:restrict_capabilities|Restrict IOMAD role capabilties for company
block_iomad_company_admin|iomad_company_admin:split_my_licenses|Split a license to a child company
block_iomad_company_admin|iomad_company_admin:suspendcompanies|Suspend a company
block_iomad_company_admin|iomad_company_admin:templateview|View templates from dashboard
block_iomad_company_admin|iomad_company_admin:unallocate_licenses|Unallocate licenses from company
block_iomad_company_admin|iomad_company_admin:user_create|Create a user
block_iomad_company_admin|iomad_company_admin:usermanagement_view|View the user management tab
block_iomad_company_admin|iomad_company_admin:user_upload|Upload users
block_iomad_company_admin|iomad_company_admin:view_editusers|View edit users
block_iomad_company_admin|iomad_company_admin:view_licenses|View company licenses
block_iomad_company_admin|iomad_company_admin:view_my_company_email|Unused 
block_iomad_company_admin|iomad_company_admin:view|View a company
block_iomad_company_admin|iomad_company_admin:hideshowcourses|Hide/show a non-shared company course.
block_iomad_company_admin|iomad_company_admin:hideshowallcourses|Hide/show any company course.
block_iomad_company_admin|isdefaultgroupdelete|This is the default company course group.  You can edit it but not delete it.
block_iomad_company_admin|isdefaultgroupusers|This is the default course group.  You cannot remove members from it.<br>If you want to move users out of it, please select another group and move users to that group instead.
block_iomad_company_admin|enrol|Enrol
block_iomad_company_admin|enrolall|Enrol all
block_iomad_company_admin|enrolunenrollusers|Enrol/unenrol users
block_iomad_company_admin|enroluser|User enrolments
block_iomad_company_admin|framework|Competency framework
block_iomad_company_admin|frameworksettings|Manage IOMAD framework settings
block_iomad_company_admin|fullnamedepartment_help|This is the fullname for the department
block_iomad_company_admin|fullnamedepartment|Fullname of the department
block_iomad_company_admin|fullnamegroup|Name of the group
block_iomad_company_admin|fullnamegroup_help|This sets the course group description/name
block_iomad_company_admin|givecontrol|Give control of course {$a} to company
block_iomad_company_admin|globalcoursesmatchipesng|Sitewide courses matching '{$a}'
block_iomad_company_admin|globalcourses|Sitewide courses
block_iomad_company_admin|groupdescription|Group name
block_iomad_company_admin|group_users_for|Group {$a->group} in course {$a->course}
block_iomad_company_admin|hasenrollments|existing enrolments
block_iomad_company_admin|hide_suspended_companies|Hide suspended companies?
block_iomad_company_admin|invalid_company|Optional field profile_field_company must match your company's shortname.
block_iomad_company_admin|invalid_date_format|Field {$a} is a invalid date format
block_iomad_company_admin|inuse|In use
block_iomad_company_admin|iomad_frameworks_title|Manage competency frameworks
block_iomad_company_admin|iomad_templates_title|Manage learning plan templates
block_iomad_company_admin|leavepasswordemptytogenerate|Leave empty to have a password generated.<br>If you are manually setting a password, for<br>security reasons, only select to send by email<br>if the force change password option is selected!
block_iomad_company_admin|licenseaddnew|Create new license
block_iomad_company_admin|licenseallocate|Allocate license
block_iomad_company_admin|licenseallocateall|Allocate licenses to all
block_iomad_company_admin|licenseallocated|Max
block_iomad_company_admin|licenseallocatedfromraw|License allocated from
block_iomad_company_admin|licenseallocatedoutofordererror|License allocated after start date or completed date!
block_iomad_company_admin|licenseallocatedtoraw|License allocated to
block_iomad_company_admin|licenseallocation|Number of licenses to allocate
block_iomad_company_admin|licenseassignedto|License is valid for courses : 
block_iomad_company_admin|licenseallocation_help|This is the maximum number of available slots which can be allocated to users for the courses within the license.
block_iomad_company_admin|licensecutoffdate|Course cut off date
block_iomad_company_admin|licensecutoffdate_help|When used with a standard license, the users enrolment on the licensed courses will end on this date rather than for the valid for license
block_iomad_company_admin|licensed|Is licensed
block_iomad_company_admin|licensed_help|If set to <b>Yes</b> users must be allocated via licenses and all other enrolment options are disabled. If set to <b>No</b> users are enrolled normally
block_iomad_company_admin|licensedcourse|Users require a license to access course
block_iomad_company_admin|licensecreatedok|License was successfully created
block_iomad_company_admin|licensedateallocated|License allocated
block_iomad_company_admin|licensedateused|License used
block_iomad_company_admin|licensedeletedok|License deleted successfully
block_iomad_company_admin|licensedetails|({$a->used} used out of {$a->allocation})
block_iomad_company_admin|licensedetails2|{$a->used}
block_iomad_company_admin|licensedetails3|{$a->allocation}
block_iomad_company_admin|licenseduration_help|This is how long a user can access the course for after they start it
block_iomad_company_admin|licenseduration|License is valid for (days)
block_iomad_company_admin|licenseexpires_help|This sets the date after which the current license allocation will no longer be available to be assigned to a user
block_iomad_company_admin|licenseexpires|License expires after
block_iomad_company_admin|licenseinstant|Instant access
block_iomad_company_admin|licenseinstant_help|An instant access license will immediately enrol the user, using the license, when given to a user.
block_iomad_company_admin|licenseinuse|The selected license is being used and cannot be deleted
block_iomad_company_admin|licensemanagement|Licenses
block_iomad_company_admin|licensename_help|This is the code which will be used to identify the license for reporting purposes
block_iomad_company_admin|licensename|License identifier
block_iomad_company_admin|licensenotenough|There are not enough available license slots
block_iomad_company_admin|licenseprogram|Program of courses
block_iomad_company_admin|licenseprogram_help|A license for a program of courses will give access to all courses associated to the license when given to a user.
block_iomad_company_admin|licensereference_help|This is to be used for extra license identification
block_iomad_company_admin|licensereference|License reference
block_iomad_company_admin|licensestartdate|License valid from
block_iomad_company_admin|licensestartdate_help|This is the date that users can start using the license from.  Licenses can be allocated to users before this date but email notifications will be sent out on the date the license starts and they will not be able to access the course
block_iomad_company_admin|licenseremaining|Used
block_iomad_company_admin|licenseremove|Unallocate license
block_iomad_company_admin|licenseremoveall|Unallocate all licenses
block_iomad_company_admin|licenseselect|Select a license
block_iomad_company_admin|licenses|Available licenses
block_iomad_company_admin|licensestatus|License status
block_iomad_company_admin|licensetoomanyusers|You have tried to allocate more than the available number of licenses.
block_iomad_company_admin|licensetotal| licenses can be allocated
block_iomad_company_admin|licensetype|License type
block_iomad_company_admin|licensetype_help|Standard licenses cannot be taken off of a user if they have used it.  Reusable license allow for a license to be taken off of a user even if they started the courese.  Their access is removed but their course information is not removed.
block_iomad_company_admin|licenseunallocatedfromraw|License unallocated from
block_iomad_company_admin|licenseunallocatedtoraw|License unallocated to
block_iomad_company_admin|licenseused|License used
block_iomad_company_admin|licenseupdatedok|License was successfully updated
block_iomad_company_admin|licenseusedwarning|<center>* Users who are marked with an asterix are already using their license allocation for a course and so cannot have their license taken away from them.<br></center>
block_iomad_company_admin|licenseuserinuse|License in use
block_iomad_company_admin|license_users_for|Users for license '{$a}' 
block_iomad_company_admin|licenseusers|User license allocations
